Date,KLAC,LRCX,SNPS,CDNS,PANW,MRVL,NXPI,IDXX,ALNY,INCY,HOLX,EXAS,BMRN,LULU,ROST,EBAY,ORLY,DLTR,MS,BX,MCO,MSCI,VRSK,EXPD,CSGP,POOL,CCOI,IRDM,SIRI,EVRG,NWE,MSEX,MTDR,RRC,AR
2020-06-22,1179200,15410000,1008000,1487900,8161200,8879700,3762300,713900,1292100,2497400,3707404,1001314,2223700,1580300,2839400,9223500,8400000,1569500,11657400,4276100,495200,404000,615000,1841700,1467000,256300,303500,641300,2360330,2068200,329600,57000,2893300,7631400,13427900
2020-06-23,1089200,17647000,1104000,2081900,8327400,5971000,2487200,497000,1280000,1945600,3231008,1382720,1507400,1392100,3749000,12289300,9436500,1797200,9672600,3044800,405900,367900,627700,1055000,2597000,225400,274000,398200,2992280,2067000,350800,48500,3170400,10748800,12478300
2020-06-24,1486600,17909000,1051900,1783700,7704000,5454200,4056000,543800,757400,1636800,4097093,1764474,1508700,1595000,3119100,13009000,8587500,2738300,12806200,3917400,825600,503000,683500,1289300,3565000,289100,223700,582300,3239880,3234000,498200,70000,5839400,7544400,9489900
2020-06-25,1133700,15935000,711700,3256700,5842200,4459800,3482100,518300,806500,1315400,2654278,1567990,2119800,1268000,4748500,10268700,7552500,3134800,15014300,3541800,642400,501400,724400,1233000,2067000,212100,214600,685700,2706570,3071200,340600,104000,6623400,8233500,11191300
2020-06-26,1713500,42337000,1495400,3763600,13090200,8854000,4922100,738500,2866000,2124000,2670929,2230702,2866600,1700800,5236000,17762400,19488000,4310400,20082500,3510000,902400,865400,1715500,2021800,3711000,397400,503700,4295200,4986590,4142800,659900,263300,4258100,30602900,43054600
2020-06-29,677300,14762000,755900,1825200,5736600,8120000,2510300,387700,499200,1075700,2143250,1317897,1275500,1860900,2845900,8933900,5971500,1880100,9380800,2659300,665700,360100,568500,872600,1753000,190100,306300,873500,2350890,1278700,461200,80700,3826200,7952900,11183200
2020-06-30,1253500,27896000,1161100,1971400,9508800,8157600,2681500,777500,903200,1131600,3403418,1055836,1188700,5473600,5775200,10559900,9078000,3581900,11894300,2501500,1386600,638900,1079700,1124300,2080000,260200,416800,654600,3689090,2109200,360200,62200,3412100,6569500,10396700
2020-07-01,1262000,15271000,885000,2360000,7942200,6006200,1824300,374400,480100,1312600,1991247,1090774,2147300,1767500,3703700,12879800,7987500,2399000,11363800,1781500,517300,408200,762900,1310900,1786000,244500,492100,683700,2615760,1507600,301900,67000,3974200,5413300,9843000
2020-07-02,1247000,17112000,651000,2087900,8546400,6105300,2030500,460300,419300,1438200,3008756,828302,1091900,1885100,3516300,8468400,6852000,2606400,7488800,2647600,489500,360400,955500,830600,1668000,203900,236200,1158600,2405620,1273900,216200,44100,2821600,7334600,13925200
2020-07-06,1367400,14148000,564800,1773000,6132600,9304900,2002000,401700,923600,1364900,2499724,1308879,1264200,2557900,1907500,9889300,7555500,3456800,10649600,3271600,686300,502200,972000,888200,2475000,166100,188300,911500,2165620,1498100,277200,68900,3358400,9109300,33561200
2020-07-07,1311300,12765000,736100,1360500,7535400,6335300,1327200,235600,1616400,1601900,1753277,1007338,840700,1337000,2300300,10641800,8962500,2224500,8750700,3720500,679600,592700,836700,1234900,1961000,152500,222200,591800,2228770,1522100,430900,51700,3441300,10918100,13592700
2020-07-08,748700,9896000,529700,1009800,11722800,14213500,1499100,314600,851800,735600,1747219,1429680,1089400,1269300,2350800,11127200,9607500,1790000,12322200,2714900,692600,787200,793100,779600,2391000,392500,179700,493900,2044840,1170200,520200,35400,3541000,7533900,7694000
2020-07-09,1083700,16599000,791300,1249900,11844000,12380300,2320800,335100,480100,1020100,1745084,1445546,1004400,3287300,2700800,15414600,5782500,1962800,9119900,3417100,610200,793400,766700,728800,1965000,302700,240800,442800,1977860,1705000,423200,55900,2746900,10004100,10404500
2020-07-10,994900,14324000,1112500,1589800,8173200,6042900,1621600,293400,748700,794600,2930932,845322,812900,1755600,2767100,11750700,7138500,1555800,13386000,1998000,432000,343900,470500,622500,1665000,191700,205500,336300,1897160,1314800,445900,53100,2973600,5341300,6241500
2020-07-13,1152500,21604000,829700,2412500,14929200,10083200,3100500,416400,667900,1478900,2084812,1377549,1714000,2212300,3584900,13128100,8418000,2261400,14904000,3278700,558800,441300,832900,801100,4059000,321900,257900,653200,2286910,1901700,294500,39800,3265300,5911900,9065500
2020-07-14,1612000,20188000,978500,2000200,8929800,6579900,2583200,360300,769300,1684900,2133057,1317196,1377400,2051200,7567700,10054000,5403000,1882900,16075600,2914200,543700,356300,837200,888600,4561000,245000,232500,816900,2924980,2700200,273700,40100,4812400,6570300,9132800
2020-07-15,1454200,16370000,954500,1710500,4659600,5919000,2037800,274800,471900,1790200,1938314,1351330,936200,1653600,5743700,10724800,5556000,1997000,17424200,2422400,478400,357600,821000,970500,2725000,255300,278500,668900,3909610,2684500,401300,74000,3917300,6848700,7515100
2020-07-16,989600,11828000,745600,1179700,5269800,5983300,1534700,277500,362600,938700,1055097,695151,1071600,1185300,3207100,7231200,6012000,2813300,25026800,2131600,484900,320400,621500,748100,3940000,318700,178200,539700,1987850,1871100,280400,83600,3200800,4705600,7157700
2020-07-17,824200,11290000,691300,2125000,3318600,4676000,2173100,382200,333300,2503600,2407165,1383822,966400,1674000,3217200,6629600,5665500,1444800,16263800,1784200,493100,448700,510700,1371600,15359000,311600,127700,489300,2312860,1197100,253000,40200,2282000,4680500,7452200
2020-07-20,756600,12483000,777700,2235100,5884800,5860900,1731200,413200,906200,1388400,1602950,1203864,1113900,1996500,3074600,6417100,9523500,2216600,10423600,2449100,446600,449100,686500,679100,1936000,340300,164000,944300,2004770,1752100,260900,52600,3636100,3915300,5258200
2020-07-21,921000,17436000,617600,2334900,6103200,8055500,2380100,329100,692000,1077400,1768803,964823,772500,1471100,2263300,18072000,8386500,1933600,11951200,3098500,538600,376200,632100,910100,2370000,320200,327700,515600,2394450,1895800,325500,56500,5966400,8571800,7910300
2020-07-22,947000,10365000,530400,1435400,6045000,6401600,2333500,350300,363400,804200,1636457,800017,1046400,901500,2587700,9139800,6429000,1288600,13604000,2593400,575000,291000,489100,560200,1592000,426700,171600,900900,2066890,1418800,279000,42000,3180600,5150000,6164100
2020-07-23,1156100,17249000,499200,1666000,6676800,5533000,2605400,409600,636100,1154100,2166878,1529239,966700,2592500,2890100,9819200,9913500,1754000,13527000,4274900,535600,370900,814300,931800,1702000,826500,169800,616900,1936450,1948600,272100,33900,4957500,6528700,8921000
2020-07-24,2477400,20028000,1206500,2006800,3100200,8198900,3147700,279700,281300,852300,2111925,1019268,1180300,1441900,2167600,6509600,12193500,1205300,6860800,4064000,583600,273400,520500,576800,3805000,468200,158300,464400,1919660,1815500,333000,46600,2617700,6145600,5994800
2020-07-27,1857900,17521000,549200,1442500,3118200,5437200,2978600,358700,951800,1038200,1551869,898816,963700,2029300,2380700,7820700,13467000,1298200,12087100,2393100,943300,305000,699200,897300,2634000,286100,265100,922700,2047010,1361100,274300,36500,3026000,11270700,7347400
2020-07-28,1152000,13324000,423900,1122900,2145600,4902500,6709100,289000,517500,732200,1481871,827377,887700,1534100,1814800,11066800,9117000,1359300,7287900,2032300,780900,651200,754000,612700,3318000,240600,351500,2629200,1870710,2405700,384400,26300,3978700,4506100,9446100
2020-07-29,1479800,21673000,609100,2253800,3065400,4415400,2861600,352700,426400,986300,2220463,958490,1025800,1318800,2371500,14250500,12312000,1559300,8074300,2111900,694900,526300,786300,1366900,7861000,317700,269800,863600,2744980,1228900,584700,43800,6199800,5308800,9602900
2020-07-30,1166700,25678000,374800,1427100,4405200,7244100,3057700,468900,295600,1431000,4817512,1758277,815900,1225400,2524000,8018300,22867500,1682400,9410100,2224500,760700,760100,459600,921200,2584000,371900,272400,636600,5270610,1595300,362800,28200,3576700,4400900,12182700
2020-07-31,1149000,20391000,985500,1757200,3393600,7346500,3344800,783200,507300,1115400,2584378,2653309,956500,1282500,3166100,8945500,9840000,1805500,9669900,3191600,925600,764000,542500,2044600,2805000,284100,482200,933900,3518780,2000500,331900,59700,3993600,5127800,7753000
2020-08-03,1804600,15178000,513100,1808400,3178800,9005400,1606200,651700,415600,1942800,2654992,1116065,1084300,1362500,2784100,8830300,8409000,1516500,9912400,2355200,546500,398800,753900,2019700,2618000,307200,330500,1091500,2119330,1990000,380500,47500,2823600,10011700,16482100
2020-08-04,1727800,11482000,560500,2132100,2314200,5930900,2327700,661200,318900,1977700,1832908,1272641,1129700,1046700,2043700,6120700,8370000,1976200,6445200,4549200,807100,655200,1062900,1803800,2648000,230800,604700,546500,2143250,10402100,306300,38600,2123800,8545600,13509600
2020-08-05,834900,8460000,465200,1177300,8109000,5850300,2182900,579700,573900,1390000,2236408,1026646,1378900,2187200,1894300,6973500,6183000,1010900,6636100,4840600,761900,447600,626100,2043800,1634000,166400,530300,452500,1798950,5810200,380800,22100,3039100,7218300,10185000
2020-08-06,1036700,16996000,465900,1120200,4170600,8897400,2337900,431900,705500,964200,3267014,1200102,642600,1153200,3282100,8657100,7896000,1080500,5701100,3050900,574100,652500,608500,1154800,1582000,130500,1151100,1138300,1797330,4525200,289400,20700,3224200,5009400,6137600
2020-08-07,991000,13854000,518300,1336500,4956000,10194800,1842700,567000,400600,760500,3146441,1545669,754300,1580200,3321400,6369300,6813000,1345200,6225900,2278600,548500,503700,597100,1169300,1536000,156800,581500,763300,1808970,3222900,208200,49400,2228200,8208900,8532300
2020-08-10,1018900,9292000,745800,1969300,4306800,7321800,1224400,621900,536500,1208100,2819170,1488916,785300,1611900,2557800,6268400,6370500,1797200,6518300,4083900,486700,361400,526400,1283000,1469000,197400,920300,468700,1732520,5464100,392000,32200,2615200,6779800,9321700
2020-08-11,745100,11101000,1179700,1474600,3992400,6101900,1764300,528200,469900,1571300,2864237,1002212,980300,1518800,1846200,9325500,10626000,1345200,11792600,4035200,825700,689000,464700,1397600,1808000,475500,705900,679500,2778340,3127600,265700,34600,3236800,7059100,14298900
2020-08-12,823600,12230000,802200,1290600,2988600,4920100,1735500,444200,391600,739000,1868396,1166887,1006900,1294400,1780900,6976200,6810000,2326400,8949400,2028900,579500,486400,589200,995100,1452000,337100,429800,505800,2115180,2374100,217200,57000,2473500,5407800,10588000
2020-08-13,1152700,10764000,601300,1044200,2725200,10355600,1096800,415600,313900,513100,1636466,1128371,1135900,1439600,1583500,8205900,5376000,1908700,5728700,1897600,506100,359700,469200,1194700,1181000,203300,420200,492100,1656300,3066700,257900,31000,1902100,5801200,9848900
2020-08-14,1209400,13446000,459100,737200,2665200,12303300,739300,476700,213300,900700,1065602,652627,971800,877300,1838900,6253200,5070000,1863700,5782300,1713700,428300,319300,317900,676100,1758000,130100,300000,468900,1534600,1422800,197200,15600,1562600,9210600,17916200
2020-08-17,1320400,14184000,618700,1070200,3654600,6544400,1171800,508400,487900,1058600,1708518,937965,637200,729600,3101800,5689900,5614500,1709400,7333000,1855100,507700,536900,611700,736000,1148000,213900,444400,427000,2160950,1350400,259800,24500,1554400,5403200,10198100
2020-08-18,842700,10473000,860400,995100,4937400,4501500,2000800,338000,298900,962700,1456387,927710,723900,1013000,2933900,4807100,7753500,1627500,6450000,2371500,589900,281100,490300,1075900,955000,255200,404700,464000,1457840,1383600,247200,37600,2673900,6441400,59919600
2020-08-19,734300,10746000,833300,1195400,8369400,4597900,1561000,341600,299000,1208300,2019640,1368448,34099100,920600,4579100,7208600,7743000,1844800,5957600,2342500,578800,558100,450400,642700,1064000,152000,1036100,659100,1560570,2514600,167100,28100,4365500,6306600,27713100
2020-08-20,915200,22140000,2521000,1288600,7485000,5098200,1112900,294000,486800,921600,1534560,1131038,7297200,1078300,3703200,6458400,7995000,1212400,5186300,2581300,581800,374500,568600,906100,1241000,229000,421300,383800,1862200,1096000,177600,26100,2971600,6320700,15009700
2020-08-21,1425900,25555000,2014100,1438300,8677800,7007800,1376000,740100,355400,2559600,1790623,1210629,6373300,847400,4292800,6784200,7563000,1481800,6408500,2377100,906900,413800,689300,1232600,1736000,259400,411600,481700,2121780,3652500,159800,33600,3309900,6231000,13528000
2020-08-24,922200,16823000,730400,1094700,19516200,10632100,1042400,386400,449400,849600,1426894,1239719,3918300,1565400,2981900,6053100,6603000,1923000,7728500,2365900,787400,316500,588200,845600,2132000,265700,292400,454700,2025550,2826300,146800,31100,3322400,4031900,16988000
2020-08-25,869600,13102000,621000,1300400,26867400,9390200,2054900,346700,423100,583900,1109431,1306043,3379300,1064100,2534100,4983200,5905500,1779500,8425500,2312700,589200,289900,930800,621600,1691000,177000,522500,439700,1748990,1102200,236700,25200,1685700,3836200,10958500
2020-08-26,615200,11947000,704700,1221900,14063400,6609600,1422900,295400,363200,687700,1044309,1674115,2566100,1021800,1679600,6498800,4917000,3093200,5920800,2993800,533000,247400,774800,848700,1103000,177400,279200,400900,1529400,1589600,319400,40500,1683100,6840700,10419300
2020-08-27,1158900,19022000,711200,1999800,13890600,13501600,1376400,291600,410600,744100,8004281,3199252,4067400,1693900,1958300,8112900,4974000,8814500,8910100,2765000,403000,259700,855900,1068400,1990000,233600,298200,422600,2256980,4047900,240500,46900,2208800,5213900,9803000
2020-08-28,828900,15962000,626700,1038000,7822200,17859800,1736600,357800,200600,675700,4093675,1408708,1790300,1257100,1781500,12445500,5688000,4675700,8743800,3153800,404100,225500,955500,699700,1325000,185900,306100,385500,1772120,2246500,179500,27200,1922600,3375600,7777400
2020-08-31,930100,25334000,997900,1602900,8864400,9145400,2257300,411000,804400,876500,3745365,3332669,3038900,1672000,2057900,13417200,7627500,2594400,8026600,2610400,543900,381700,902900,900900,3288000,233900,411600,663800,1881420,1743800,540100,40400,2834800,5804200,18725900
2020-09-01,738100,20873000,679300,1544100,8833200,10634500,2090500,400600,475400,980400,2634172,2638046,2314200,1363100,2415900,10121800,6921000,3014100,5568800,2667600,425600,298200,639700,778000,1981000,314600,488400,605000,2251530,1589600,286200,38600,3090400,4660000,13446500
2020-09-02,1171500,27631000,711200,1792900,6688200,9767600,1541400,508500,428600,807200,3022821,2094326,2185600,1631300,2181000,10896300,7335000,1926300,7547100,2253400,568000,576700,900700,1284800,2135000,252000,408300,443800,3549570,2044400,215200,28500,5242300,6021900,11903300
2020-09-03,1807400,25566000,1150300,2558400,14443200,11711000,2010100,484900,310900,1515300,2848113,2021803,2582400,2412900,2331800,10157700,8773500,2215000,11029600,3802400,696300,573300,900100,970600,2696000,316700,524800,725600,3394160,2831100,495400,36500,2427600,5546600,8457500
2020-09-04,2380600,24709000,1102100,2248600,11727600,10050600,1607600,550700,459400,962500,2627921,1769018,2310100,3111700,1776600,9971400,7186500,2561500,9413000,2636100,601500,544700,697800,866300,1648000,667500,469500,576200,2410680,1890900,243600,26900,1766500,4270200,8074800
2020-09-08,2919000,31138000,1456700,2166500,11830200,9850000,2541600,400900,753600,1093100,2065650,1516044,1772300,3512500,2803200,12745100,8359500,2926200,10946600,3596400,1030800,437300,866200,1463100,2116000,350900,504900,1089200,3239490,1424000,325300,38500,2203600,5870700,9136600
2020-09-09,2314400,30867000,784400,1494800,5578200,8619000,2269000,457700,535600,1078000,2489140,1375775,2675900,8543100,1895300,8912100,6151500,2383700,8808100,3212500,642100,431200,767800,1011600,1799000,271100,350900,749800,2978800,1423800,372300,74600,1538900,3435400,9934300
2020-09-10,2413000,20852000,715100,1279200,6812400,5710900,1487800,288900,385700,900100,2736535,1290174,3395300,3416600,1858500,7080700,5512500,2054900,8609100,2500800,674100,360900,659300,1096300,1991000,253800,335700,777200,3123390,1193000,395900,41900,2890000,5242000,9905300
2020-09-11,1318800,17272000,752700,1167700,9513000,5417900,1397200,359100,449000,803400,3671972,1466962,2277300,3090400,2264800,7224600,5019000,1979900,8969700,3570200,609000,529200,551500,1569800,1524000,206000,299600,690700,2611290,1104700,356100,32100,1992400,3499100,8639400
2020-09-14,1254300,19547000,622100,1451500,7002000,6870600,1538600,381200,693400,1429100,1924699,1794116,2460000,1775600,1708400,7417400,5217000,2205300,8812200,2322600,644300,713200,971300,1339500,2749000,361600,367600,656400,2925130,1198700,478500,42900,2269400,6174700,10663100
